chrom	start	end	nSites	recombRate	CI95LO	CI95HI
b'43'	5908000	5922000	1114	4.383543174549647e-10	5.006256592530784e-11	1.3819507073678908e-09
b'43'	5922000	5936000	1186	1.2193571519073194e-09	4.4001813219981595e-10	1.902102306763654e-09
b'43'	5936000	5950000	1447	2.79264502600386e-09	2.0622687054692286e-09	3.1240586114675957e-09
b'43'	5950000	5964000	1054	6.830068182242074e-10	1.384178498589181e-10	1.6153314912439422e-09
b'43'	5964000	5978000	1257	1.2107135696737966e-09	4.3137454996629315e-10	1.893458724530131e-09
b'43'	5978000	5992000	1057	2.435937483713971e-09	1.5502910941549573e-09	2.813628095832868e-09
b'43'	5992000	6006000	708	2.9867423989971894e-09	2.256366078462558e-09	3.318155984460925e-09
b'43'	6006000	6020000	333	2.8731904280647797e-09	2.142814107530148e-09	3.2046040135285153e-09
b'43'	6020000	6034000	849	5.698294612271461e-10	1.201746867012922e-10	1.5221218839228232e-09
b'43'	6034000	6048000	951	2.1497144757030318e-09	1.2846293443955791e-09	2.5607258783930966e-09
b'43'	6048000	6062000	1535	2.2843616698250115e-09	1.5352337101600368e-09	2.6346181103427934e-09
b'43'	6062000	6076000	1408	1.4749695124948324e-09	6.029479339374631e-10	2.0530946991069872e-09
b'43'	6076000	6090000	1343	1.2703782079367981e-10	0	8.507446347146566e-10
b'43'	6090000	6104000	1367	1.5741106941795747e-09	6.653996669208175e-10	2.1424944842134523e-09
b'43'	6104000	6118000	1281	1.3410488956578499e-09	5.141091178929154e-10	1.9848556147051404e-09
b'43'	6118000	6132000	1517	1.3506256740369165e-09	4.966967214880396e-10	1.9569959946585243e-09
b'43'	6132000	6146000	1323	1.5888157942843505e-09	7.159631804863586e-10	2.121837210178192e-09
b'43'	6146000	6160000	1431	1.6877183874664979e-09	8.530349706382566e-10	2.2142938984394024e-09
b'43'	6160000	6174000	1260	1.0953176988946977e-09	3.63190717632571e-10	1.8587658646916848e-09
b'43'	6174000	6188000	1187	8.599591670856009e-10	1.7826202668226419e-10	1.7424772479214373e-09
b'43'	6188000	6202000	1115	5.823741672572374e-10	9.11709141848454e-11	1.5207911946757184e-09
b'43'	6202000	6216000	1390	1.921351796857809e-09	1.0481861515146875e-09	2.384102584546457e-09
b'43'	6216000	6230000	1168	1.2585669250504257e-09	4.2251248548240215e-10	1.9439255393556126e-09
b'43'	6230000	6244000	821	1.0776601372125794e-09	2.8565040719077615e-10	1.812223858173614e-09
b'43'	6244000	6258000	1175	9.328299167589054e-10	2.0462143157994488e-10	1.763295424232027e-09
b'43'	6258000	6272000	1238	7.295031576419526e-10	1.4915646194200127e-10	1.6588926674381045e-09
b'43'	6272000	6286000	1136	6.571396291287849e-10	1.2166888360693608e-10	1.545191802593222e-09
b'43'	6286000	6300000	1109	1.941765897173844e-09	1.1393984413638724e-09	2.416199978084257e-09
b'43'	6300000	6314000	1456	1.3104878681618375e-09	4.1778243913874905e-10	1.938564003706668e-09
b'43'	6314000	6328000	1409	2.1242163028580132e-09	1.3146862265513274e-09	2.5175413753698986e-09
b'43'	6328000	6342000	975	2.2889948492505304e-09	1.5398668895855556e-09	2.6392512897683122e-09
b'43'	6342000	6356000	1431	1.5109325056560694e-09	6.850674973312474e-10	2.072394060682524e-09
b'43'	6356000	6370000	1197	2.148119677130982e-09	1.2830345458235294e-09	2.559131079821047e-09
b'43'	6370000	6384000	1332	1.371028721444422e-09	5.170997688955451e-10	1.9773990420660297e-09
b'43'	6384000	6398000	1213	1.5309997727556885e-09	6.627675213836854e-10	2.1083952319782177e-09
b'43'	6398000	6412000	1097	2.8730897999531175e-09	2.142713479418486e-09	3.204503385416853e-09
b'43'	6412000	6426000	1040	6.43815151353645e-10	1.0834440583179622e-10	1.5318673248180823e-09
b'43'	6426000	6440000	421	1.3727953952235382e-09	5.188664426746614e-10	1.9791657158451457e-09
b'43'	6440000	6454000	1316	2.8841018746234126e-09	2.153725554088781e-09	3.215515460087148e-09
b'43'	6454000	6468000	1594	1.7974363778805258e-09	8.727859646995095e-10	2.3050877099628297e-09
b'43'	6468000	6482000	1156	1.923357281730055e-09	1.0501916363869337e-09	2.3861080694187034e-09
b'43'	6482000	6496000	958	9.352241580803668e-10	2.0701567290140633e-10	1.7656896655534885e-09
b'43'	6496000	6510000	488	3.3160984692145726e-10	0	1.3137005251468685e-09
b'43'	6510000	6524000	1191	2.1291060574736009e-10	0	1.1554870254408904e-09
b'43'	6524000	6538000	1317	5.920076517499311e-10	1.0080439867753906e-10	1.5304246791684121e-09
b'43'	6538000	6552000	1066	1.1748643505497744e-09	4.105303419647751e-10	1.9023250588882865e-09
b'43'	6552000	6566000	736	6.941573998396781e-10	1.4956843147438882e-10	1.626482072859413e-09
b'43'	6566000	6580000	1049	1.2967016424221138e-09	4.0399621339902537e-10	1.9247777779669444e-09
b'43'	6580000	6594000	1112	1.0074352975139905e-09	2.9709557574839453e-10	1.8558286253264927e-09
b'43'	6594000	6608000	712	4.888846767248811e-10	9.898300744056062e-11	1.4310765595716023e-09
b'43'	6608000	6622000	975	1.8915748701917025e-10	0	1.1317339067127005e-09
b'43'	6622000	6636000	751	8.06356155971007e-10	1.6530583758698925e-10	1.7175035968006588e-09
b'43'	6636000	6650000	1132	5.248558021540821e-10	6.077235270670987e-11	1.4763326050558338e-09
b'43'	6650000	6664000	1362	1.031950859265661e-09	3.1162212788060505e-10	1.8255926948492747e-09
b'43'	6664000	6678000	1420	1.4407213221183432e-09	5.784931873946462e-10	2.0227247675556943e-09
b'43'	6678000	6692000	1425	2.1210329357852157e-09	1.3115028594785298e-09	2.514358008297101e-09
b'43'	6692000	6706000	1258	2.35029855480188e-09	1.5185071690327148e-09	2.7490912370120936e-09
b'43'	6706000	6720000	1212	8.720165978797218e-10	1.9031945747638506e-10	1.754534678715558e-09
b'43'	6720000	6734000	864	3.073485426148296e-09	2.3431091056136644e-09	3.4048990116120315e-09
b'43'	6734000	6748000	775	2.937147642278257e-09	2.2067713217436255e-09	3.2685612277419926e-09
b'43'	6748000	6762000	591	1.0785862809220504e-09	2.8657655090024723e-10	1.813150001883085e-09
b'43'	6762000	6776000	868	1.5553427788257252e-09	6.466317515669679e-10	2.1237265688596024e-09
b'43'	6776000	6790000	1091	1.1791682426716867e-09	4.148342340866874e-10	1.9066289510101986e-09
b'43'	6790000	6804000	770	1.5940263517978094e-09	7.211737379998175e-10	2.127047767691651e-09
b'43'	6804000	6818000	1197	1.5382571329742655e-09	6.700248816022623e-10	2.115652592196795e-09
b'43'	6818000	6832000	927	1.015527823710822e-09	3.0518810194522613e-10	1.863921151523324e-09
b'43'	6832000	6846000	884	7.523544287546593e-10	1.313091135801749e-10	1.6359098298202093e-09
b'43'	6846000	6860000	864	1.3773238346903356e-09	5.233948821414587e-10	1.9836941553119433e-09
b'43'	6860000	6874000	621	1.5617169890568829e-09	6.530059617981256e-10	2.1301007790907603e-09
b'43'	6874000	6888000	987	7.379956917967702e-10	1.5764899609681878e-10	1.667385201592922e-09
b'43'	6888000	6902000	784	1.3361817832850302e-09	5.092420055200957e-10	1.9799885023323208e-09
b'43'	6902000	6916000	617	5.4569107488967e-10	9.603630036381608e-11	1.4979834975853472e-09
b'43'	6916000	6930000	867	5.68023737361112e-10	1.1836896283525807e-10	1.520316160056789e-09
b'43'	6930000	6944000	461	2.6458564989802106e-10	0	1.22816266252286e-09
b'43'	6944000	6958000	142	1.2236643459670214e-09	4.4432532625951795e-10	1.906409500823356e-09
b'43'	6958000	6972000	660	2.6683789906717253e-09	1.9014618358897822e-09	2.992321818789377e-09
b'43'	6972000	6986000	969	8.973994060001886e-10	1.9498079661172204e-10	1.7095254224363983e-09
b'43'	6986000	7000000	1513	1.3032607487093583e-09	4.1055531968626985e-10	1.9313368842541885e-09
b'43'	7000000	7014000	1636	8.967530236425127e-10	1.9433441425404616e-10	1.7088790400787222e-09
b'43'	7014000	7028000	1360	2.2680479483781027e-09	1.4303135443092345e-09	2.664934810642015e-09
b'43'	7028000	7042000	1285	1.739421854027398e-09	8.588056796017012e-10	2.2482069014535283e-09
b'43'	7042000	7056000	1312	1.8035034455965184e-09	8.788530324155021e-10	2.311154777678822e-09
b'43'	7056000	7070000	749	1.3688455549386563e-09	5.149166023897795e-10	1.975215875560264e-09
b'43'	7070000	7084000	1180	5.533318336961427e-10	1.0367705917028882e-10	1.50562425639182e-09
b'43'	7084000	7098000	1332	1.1372297553838555e-09	3.538545129314334e-10	1.8865250145564107e-09
b'43'	7098000	7112000	1189	1.800641176398601e-09	8.759907632175847e-10	2.3082925084809046e-09
b'43'	7112000	7126000	1253	2.605169755555541e-09	1.8757099935166766e-09	2.939816121729071e-09
b'43'	7126000	7140000	623	6.85581831294554e-10	1.4099286292926468e-10	1.6179065043142887e-09
b'43'	7140000	7154000	683	2.870249500027123e-09	2.128007429443303e-09	3.1955708310121855e-09
b'43'	7154000	7168000	1096	1.4506621235681984e-09	5.884339888445014e-10	2.03266556900555e-09
b'43'	7168000	7182000	1162	1.0050761511591053e-09	2.613846372321579e-10	1.835759662025342e-09
b'43'	7182000	7196000	897	1.4841143351149195e-09	6.120927565575503e-10	2.0622395217270746e-09
b'43'	7196000	7210000	1431	1.2674484003572123e-09	4.112098633402167e-10	1.948651832908171e-09
b'43'	7210000	7224000	1078	1.9868809384453307e-09	1.1781743561893727e-09	2.427145901820345e-09
b'43'	7224000	7238000	1101	1.2884224156545458e-10	0	9.614934340049251e-10
b'43'	7238000	7252000	1100	6.825420050645432e-10	1.3795303669925387e-10	1.614866678084278e-09
b'43'	7252000	7266000	1324	2.2872593009076363e-09	1.5381313412426616e-09	2.637515741425418e-09
b'43'	7266000	7280000	1320	1.4754266751269384e-09	6.034050965695692e-10	2.0535518617390933e-09
b'43'	7280000	7294000	1295	1.3689254992135975e-09	5.149965466647206e-10	1.975295819835205e-09
b'43'	7294000	7308000	1162	3.2458635836494463e-10	0	1.247992831872471e-09
b'43'	7308000	7322000	1045	2.9350891145705467e-10	1.4958381592913585e-11	1.1941811926581083e-09
b'43'	7322000	7336000	974	1.8060247554522458e-09	8.813743422712295e-10	2.3136760875345497e-09
b'43'	7336000	7350000	1217	1.0160277869327696e-09	3.056880651671736e-10	1.8644211147452716e-09
b'43'	7350000	7364000	1082	7.412833253428704e-10	1.60936629642919e-10	1.6706728351390225e-09
b'43'	7364000	7378000	1125	3.97441064664343e-10	4.105070577333076e-11	1.3421391288846048e-09
b'43'	7378000	7392000	925	1.557950985715966e-09	6.492399584572088e-10	2.1263347757498433e-09
b'43'	7392000	7406000	590	8.27501445196301e-10	1.994041127183729e-10	1.7202649472102502e-09
b'43'	7406000	7420000	998	8.710833331987532e-10	1.8938619279541654e-10	1.7536014140345897e-09
b'43'	7420000	7434000	919	5.969034787068171e-10	7.972593347286833e-11	1.5502030846282041e-09
b'43'	7434000	7448000	1270	1.3780988588313713e-09	5.591492534790343e-10	1.994129696283913e-09
b'43'	7448000	7462000	1152	1.80322251922139e-09	8.785721060403737e-10	2.310873851303694e-09
b'43'	7462000	7476000	1060	2.8779145166907303e-09	2.1475381961560988e-09	3.209328102154466e-09
b'43'	7476000	7490000	1432	8.688365727459526e-10	2.4073924026802447e-10	1.7616000747599015e-09
b'43'	7490000	7504000	1366	6.439949761316923e-10	1.0852423060984343e-10	1.5320471495961293e-09
b'43'	7504000	7518000	1113	1.4303507733395362e-09	6.046452887977862e-10	2.0390455179477655e-09
b'43'	7518000	7532000	844	2.666892794702604e-09	1.899975639920661e-09	2.9908356228202557e-09
b'43'	7532000	7546000	1068	6.969756348936364e-10	1.5238666652834704e-10	1.6293003079133712e-09
b'43'	7546000	7560000	1516	4.197853898292614e-10	6.339503093824915e-11	1.3644834540495232e-09
b'43'	7560000	7574000	896	5.958011670857152e-10	1.045979140133232e-10	1.5342181945041962e-09
b'43'	7574000	7588000	1188	4.438191366383815e-10	5.552738510872462e-11	1.3874155265513077e-09
b'43'	7588000	7602000	725	3.136023479959856e-09	2.4056471594252245e-09	3.4674370654235916e-09
b'43'	7602000	7616000	870	8.281823670692727e-10	2.0008503459134454e-10	1.7209458690832216e-09
b'43'	7616000	7630000	831	4.954921802551607e-10	3.1408730807788476e-11	1.4469689831569125e-09
b'43'	7630000	7644000	786	8.079586798314706e-10	1.6690836144745288e-10	1.7191061206611224e-09
b'43'	7644000	7658000	315	5.513198695497428e-10	1.0166509502388891e-10	1.50361229224542e-09
b'43'	7658000	7672000	1102	2.3834695258260905e-09	1.6482953431838508e-09	2.7438147905643616e-09
b'43'	7672000	7686000	981	1.0905140460281554e-09	3.5838706476602875e-10	1.8539622118251426e-09
b'43'	7686000	7700000	753	2.4607385371737307e-09	1.6228449770831672e-09	2.8381980341655915e-09
b'43'	7700000	7714000	1276	1.6257103307099883e-09	7.490562869078831e-10	2.1577881347485105e-09
b'43'	7714000	7728000	1438	2.2364722372503303e-09	1.4051736017661848e-09	2.6052268363285883e-09
b'43'	7728000	7742000	1292	1.5752841156490746e-09	6.665730883903173e-10	2.1436679056829517e-09
b'43'	7742000	7756000	1332	3.850837929986223e-10	2.8693434107610083e-11	1.329781857218884e-09
b'43'	7756000	7770000	1219	9.329199845737186e-10	2.2676089503741183e-10	1.7685166097997503e-09
b'43'	7770000	7784000	642	3.157801516563751e-09	2.4274251960291193e-09	3.4892151020274864e-09
b'43'	7784000	7798000	1497	2.794050480248914e-09	2.0636741597142824e-09	3.1254640657126495e-09
b'43'	7798000	7812000	1473	1.5659972972438831e-09	6.572862699851259e-10	2.1343810872777605e-09
b'43'	7812000	7826000	1412	2.1211615244568792e-09	1.3116314481501934e-09	2.5144865969687646e-09
b'43'	7826000	7840000	1270	1.2612313872851345e-09	4.049928502681389e-10	1.942434819836093e-09
b'43'	7840000	7854000	1188	8.111675652763196e-10	1.7011724689230186e-10	1.7223150061059714e-09
b'43'	7854000	7868000	1433	1.9730665523223818e-09	1.1248016911916165e-09	2.400450619347853e-09
b'43'	7868000	7882000	1440	9.43567569248511e-10	2.1535908406955047e-10	1.7740330767216326e-09
b'43'	7882000	7896000	1570	1.7106850598562835e-09	8.83684602851938e-10	2.2352467206314746e-09
b'43'	7896000	7910000	1306	1.4431422530652606e-09	5.809141183415635e-10	2.025145698502612e-09
b'43'	7910000	7924000	1557	2.58133140977045e-09	1.762044687972243e-09	2.9182516070673696e-09
b'43'	7924000	7938000	1566	1.0784229097623105e-09	2.864131797405073e-10	1.812986630723345e-09
b'43'	7938000	7952000	719	2.426183233184775e-10	0	1.1576773130107187e-09
b'43'	7952000	7966000	1125	2.9392737288623567e-10	1.5376843022094585e-11	1.1945996540872893e-09
b'43'	7966000	7980000	1208	1.0790218882934358e-09	3.4689490703130915e-10	1.842470054090423e-09
b'43'	7980000	7994000	967	2.9239777699525354e-09	2.193601449417904e-09	3.255391355416271e-09
b'43'	7994000	8008000	1189	1.4292012972746922e-09	5.669731625509951e-10	2.0112047427120434e-09
b'43'	8008000	8022000	1083	4.944235485849526e-10	3.034009913758036e-11	1.4459003514867044e-09
b'43'	8022000	8036000	649	1.3714274833881475e-09	5.174985308392707e-10	1.977797804009755e-09
b'43'	8036000	8050000	1207	3.5053471023153496e-10	1.856003192894152e-11	1.3326253884569462e-09
b'43'	8050000	8064000	732	9.56129112492066e-10	2.279206273131054e-10	1.7865946199651875e-09
b'43'	8064000	8078000	822	1.0865341518793147e-09	3.54407170617188e-10	1.8499823176763019e-09
b'43'	8078000	8092000	1250	1.0315585641359464e-09	3.112298327508905e-10	1.8252003997195601e-09
b'43'	8092000	8106000	761	1.3878171221343361e-09	5.688675167819991e-10	2.0038479595868773e-09
b'43'	8106000	8120000	821	3.149454118149974e-09	2.4190777976153425e-09	3.4808677036137096e-09
b'43'	8120000	8134000	1215	1.0795036402309862e-09	2.8749391020918297e-10	1.8140673611920208e-09
b'43'	8134000	8148000	1208	2.0265002719774e-10	0	1.1452264468912703e-09
b'43'	8148000	8162000	603	8.619285201651097e-10	2.3383118768718154e-10	1.7546920221790586e-09
b'43'	8162000	8176000	783	1.2578227866439576e-09	4.21768347075934e-10	1.9431814009491446e-09
b'43'	8176000	8190000	1244	2.1182878666886223e-09	1.3087577903819364e-09	2.5116129392005076e-09
b'43'	8190000	8204000	782	3.0799303693874966e-10	0	1.231399510446276e-09
b'43'	8204000	8218000	702	1.4285457472414878e-09	6.028402626997378e-10	2.037240491849717e-09
b'43'	8218000	8232000	1230	1.2722484544419274e-09	4.361940148739038e-10	1.9576070687471144e-09
b'43'	8232000	8246000	786	8.093043004717445e-10	1.682539820877268e-10	1.7204517413013963e-09
b'43'	8246000	8260000	1003	4.999690098112962e-10	3.588556036392399e-11	1.451445812713048e-09
b'43'	8260000	8274000	1310	1.1578666899369684e-09	3.8322797981545717e-10	1.892637950439111e-09
b'43'	8274000	8288000	1416	8.473605673779444e-10	1.656634269746077e-10	1.7298786482137806e-09
b'43'	8288000	8302000	1290	6.915586128172449e-10	1.4696964445195555e-10	1.6238832858369796e-09
b'43'	8302000	8316000	1004	1.4371270693830671e-09	5.748989346593701e-10	2.0191305148204184e-09
b'43'	8316000	8330000	738	1.538013686708087e-09	6.697814353360838e-10	2.1154091459306163e-09
b'43'	8330000	8344000	1567	6.380507348870961e-10	1.4749757013121586e-10	1.5984717054176023e-09
b'43'	8344000	8358000	1310	1.243318765448604e-10	0	8.480386904658372e-10
b'43'	8358000	8372000	1144	4.4201121978724916e-10	5.371946825759229e-11	1.3856076097001754e-09
b'43'	8372000	8386000	684	1.4303273607315852e-09	6.046218761898352e-10	2.0390221053398145e-09
b'43'	8386000	8400000	183	1.1016995409631998e-09	3.695725597010731e-10	1.865147706760187e-09
b'43'	8400000	8410809	310	1.5120452960716625e-09	6.861802877468405e-10	2.073506851098117e-09
b'44'	15000	30000	295	8.616220478768339e-10	1.7992490747349716e-10	1.74414012871267e-09
b'44'	30000	45000	328	8.335509441112233e-10	2.054536116332952e-10	1.7263144461251723e-09
b'44'	45000	60000	942	2.558528879796143e-09	1.8129994665919827e-09	2.9156696190005963e-09
b'44'	60000	75000	1158	4.100262074179882e-10	5.363584852697595e-11	1.3547242716382499e-09
b'44'	75000	90000	1230	6.70641389812881e-10	1.3517064429103212e-10	1.558693563277318e-09
b'44'	90000	105000	645	2.9146023599334364e-09	2.184226039398805e-09	3.246015945397172e-09
b'44'	105000	120000	1204	1.5894061807611684e-09	7.165535669631765e-10	2.12242759665501e-09
b'44'	120000	135000	1137	6.708216133154915e-10	1.3535086779364265e-10	1.5588737867799287e-09
b'44'	135000	150000	1138	9.488878068412404e-10	2.427287173049336e-10	1.7844844320672721e-09
b'44'	150000	165000	1032	1.262185126179785e-09	4.2613068661176143e-10	1.9475437404849716e-09
b'44'	165000	180000	721	3.1596734287072928e-09	2.4292971081726613e-09	3.4910870141710284e-09
b'44'	180000	195000	893	1.1380453090976529e-09	3.5467006664523076e-10	1.8873405682702083e-09
b'44'	195000	210000	501	9.513933919970026e-10	2.4523430246069577e-10	1.7869900172230343e-09
b'44'	210000	225000	1326	8.394088060329107e-10	2.113114735549826e-10	1.7321723080468599e-09
b'44'	225000	240000	766	1.7058908206274778e-09	8.788903636231324e-10	2.230452481402669e-09
b'44'	240000	255000	1236	5.873877299161421e-10	9.618447684375007e-11	1.525804757334623e-09
b'44'	255000	270000	1062	1.9141971829751368e-09	1.0410315376320155e-09	2.376947970663785e-09
b'44'	270000	285000	1335	1.8036136181774146e-09	8.789632049963983e-10	2.3112649502597182e-09
b'44'	285000	300000	1283	1.8547341776953827e-09	1.0869874920250152e-09	2.2850373374661555e-09
b'44'	300000	315000	1135	9.603780460399917e-10	2.3216956086103116e-10	1.7908435535131133e-09
b'44'	315000	330000	1023	7.561964845063849e-10	1.5198933352818724e-10	1.6553488759378418e-09
b'44'	330000	345000	1118	1.5573925470447826e-09	6.486815197860254e-10	2.1257763370786598e-09
b'44'	345000	360000	1136	1.4224806233077413e-09	5.967751387659913e-10	2.031175367915971e-09
b'44'	360000	375000	1331	1.1573105813124516e-09	3.8267187119094036e-10	1.8920818418145942e-09
b'44'	375000	390000	1191	1.5095465889146172e-09	6.836815805897951e-10	2.0710081439410717e-09
