chrom	start	end	nSites	recombRate	CI95LO	CI95HI	recomb_cM_Mb	recomb_quantile_100
b'31'	6440000	6454000	1373	8.43026134952288e-10	2.1492880247436e-10	1.73578963696624e-09	0.0843026134952288	34
b'31'	6454000	6468000	846	1.5306165236895e-09	6.62384272317501e-10	2.10801198291203e-09	0.15306165236895	69
b'31'	6468000	6482000	1197	1.81045934512496e-09	8.85808931943941e-10	2.31811067720726e-09	0.181045934512496	79
b'31'	6482000	6496000	1251	5.11523499409387e-10	4.74400499620152e-11	1.46300030231114e-09	0.0511523499409387	14
b'31'	6496000	6510000	732	1.59646530011093e-09	7.23612686312939e-10	2.12948671600477e-09	0.159646530011093	72
b'31'	6510000	6524000	1204	1.53194258190589e-09	6.63710330533888e-10	2.10933804112842e-09	0.153194258190589	69
b'31'	6524000	6538000	1297	6.70760359254455e-10	1.35289613732606e-10	1.55881253271889e-09	0.0670760359254455	23
b'31'	6538000	6552000	866	7.58680343473088e-10	1.37635028298603e-10	1.64223574453864e-09	0.0758680343473088	29
b'31'	6552000	6566000	1227	1.33565529241948e-09	5.08715514654546e-10	1.97946201146677e-09	0.133565529241948	61
b'31'	6566000	6580000	1169	9.41965244750329e-10	2.13756759571368e-10	1.77243075222345e-09	0.0941965244750329	40
b'31'	6580000	6594000	982	9.38110381576446e-10	2.31951292040139e-10	1.77370700680248e-09	0.0938110381576446	39
b'31'	6594000	6608000	1237	1.12726047939312e-09	3.43885236940694e-10	1.87655573856567e-09	0.112726047939312	50
b'31'	6608000	6622000	1196	2.91657634556518e-09	2.18620002503055e-09	3.24798993102892e-09	0.291657634556518	99
b'31'	6622000	6636000	1355	2.28947222223394e-09	1.54034426256896e-09	2.63972866275172e-09	0.228947222223394	90
b'31'	6636000	6650000	1213	2.06361947786723e-09	1.25615280656296e-09	2.49779137630076e-09	0.206361947786723	85
b'31'	6650000	6664000	1463	1.4289171935632e-09	5.66689058839503e-10	2.01092063900055e-09	0.14289171935632	65
b'31'	6664000	6678000	1417	2.26150263546872e-09	1.42376823139985e-09	2.65838949773263e-09	0.226150263546872	89
b'31'	6678000	6692000	1398	8.49652735211202e-10	1.67955594807865e-10	1.73217081604704e-09	0.0849652735211202	34
b'31'	6692000	6706000	1278	1.22243878814583e-09	4.43099768438331e-10	1.90518394300217e-09	0.122243878814583	55
b'31'	6706000	6720000	1199	1.15662176282411e-09	3.81983052702594e-10	1.89139302332625e-09	0.115662176282411	51
b'31'	6720000	6734000	1558	1.340754275586e-09	5.13814497821066e-10	1.98456099463329e-09	0.1340754275586	61
b'31'	6734000	6748000	1363	1.30930071561519e-09	4.16595286592101e-10	1.93737685116002e-09	0.130930071561519	60
b'31'	6748000	6762000	1522	1.85609990900582e-09	1.08835322333545e-09	2.28640306877659e-09	0.185609990900582	80
b'31'	6762000	6776000	1389	2.89836943567189e-09	2.16799311513726e-09	3.22978302113563e-09	0.289836943567189	98
b'31'	6776000	6790000	986	9.31075933309037e-10	2.24916843772731e-10	1.76667255853507e-09	0.0931075933309037	38
b'31'	6790000	6804000	713	1.36653155693556e-09	5.12602604386682e-10	1.97290187755717e-09	0.136653155693556	62
b'31'	6804000	6818000	1213	1.92484063678666e-09	1.05167499144354e-09	2.38759142447531e-09	0.192484063678666	82
b'31'	6818000	6832000	275	1.43186621326335e-09	6.06160728721597e-10	2.04056095787158e-09	0.143186621326335	65
b'31'	6832000	6846000	784	8.05054594394977e-10	1.6400427601096e-10	1.71620203522463e-09	0.0805054594394977	32
b'31'	6846000	6860000	1177	9.61602878057872e-10	2.33394392878911e-10	1.79206838553099e-09	0.0961602878057872	41
b'31'	6860000	6874000	1420	1.56393519348365e-09	6.55224166224891e-10	2.13231898351753e-09	0.156393519348365	70
b'31'	6874000	6888000	1534	1.86232215533779e-09	1.09457546966742e-09	2.29262531510856e-09	0.186232215533779	80
b'31'	6888000	6902000	1029	8.2278418114543e-10	1.81733862761412e-10	1.73393162197508e-09	0.082278418114543	33
b'31'	6902000	6916000	1189	1.30050338145202e-09	4.07797952428927e-10	1.92857951699685e-09	0.130050338145202	60
b'31'	6916000	6930000	1378	1.61763643242635e-09	7.40982388624243e-10	2.14971423646487e-09	0.161763643242635	73
b'31'	6930000	6944000	559	1.16238710740821e-09	3.87748397286695e-10	1.89715836791035e-09	0.116238710740821	52
b'31'	6944000	6958000	796	5.84827706582785e-10	6.76501613488359e-11	1.53812731250417e-09	0.0584827706582785	18
b'31'	6958000	6972000	1295	1.03448968808189e-09	3.14160956696832e-10	1.8281315236655e-09	0.103448968808189	45
b'31'	6972000	6986000	1362	3.51878312328707e-10	1.99036340261139e-11	1.33396899055412e-09	0.0351878312328707	7
b'31'	6986000	7000000	710	1.21165777124493e-09	4.32318751537431e-10	1.89440292610127e-09	0.121165777124493	55
b'31'	7000000	7014000	1358	2.80482551316633e-09	2.0744491926317e-09	3.13623909863006e-09	0.280482551316633	95
b'31'	7014000	7028000	1343	1.44470004501378e-09	5.82471910290082e-10	2.02670349045113e-09	0.144470004501378	67
b'31'	7028000	7042000	977	1.26033400781486e-09	4.04095470797867e-10	1.94153744036582e-09	0.126033400781486	58
b'31'	7042000	7056000	1431	1.99233240035588e-09	1.18362581809992e-09	2.43259736373089e-09	0.199233240035588	84
b'31'	7056000	7070000	852	1.14516624944494e-09	3.61791006992518e-10	1.8944615086175e-09	0.114516624944494	51
b'31'	7070000	7084000	1366	2.08376648959262e-09	1.23745751391545e-09	2.51073124758615e-09	0.208376648959262	85
b'31'	7084000	7098000	1273	1.53471620964933e-09	6.66483958277327e-10	2.11211166887186e-09	0.153471620964933	69
b'31'	7098000	7112000	1218	1.22399221592941e-09	4.44653196221903e-10	1.90673737078574e-09	0.122399221592941	55
b'31'	7112000	7126000	1359	1.53211288713499e-09	6.63880635762986e-10	2.10950834635752e-09	0.153211288713499	69
b'31'	7126000	7140000	1322	1.06381215412979e-09	3.43483422744736e-10	1.85745398971341e-09	0.106381215412979	46
b'31'	7140000	7154000	753	9.88377952712621e-10	2.44686438785673e-10	1.81906146357886e-09	0.0988377952712621	42
b'31'	7154000	7168000	1234	1.25707365172031e-09	4.21019212152282e-10	1.94243226602549e-09	0.125707365172031	57
b'31'	7168000	7182000	1130	1.65707663280439e-09	7.94347268467328e-10	2.13142152949924e-09	0.165707663280439	74
b'31'	7182000	7196000	1045	1.61677795352128e-09	7.40123909719178e-10	2.14885575755981e-09	0.161677795352128	73
b'31'	7196000	7210000	1207	2.2950574063949e-09	1.54592944672993e-09	2.64531384691268e-09	0.22950574063949	90
b'31'	7210000	7224000	1282	1.39333788735804e-09	5.74388282005704e-10	2.00936872481058e-09	0.139333788735804	64
b'31'	7224000	7238000	986	8.71163377154835e-10	1.89466236751498e-10	1.75368145799067e-09	0.0871163377154835	37
b'31'	7238000	7252000	1203	1.08144534163325e-09	2.89435611611444e-10	1.81600906259428e-09	0.108144534163325	48
b'31'	7252000	7266000	1091	1.45431944954533e-09	5.92091314821634e-10	2.03632289498268e-09	0.145431944954533	67
b'31'	7266000	7280000	648	9.52208229578593e-10	2.23999744399633e-10	1.78267373705172e-09	0.0952208229578593	41
b'31'	7280000	7294000	1001	1.77204489583012e-09	8.65136561288686e-10	2.24140082772813e-09	0.177204489583012	78
b'31'	7294000	7308000	514	5.9563853730446e-10	1.04435284232068e-10	1.53405556472294e-09	0.059563853730446	19
b'31'	7308000	7322000	863	7.65992947664326e-10	1.61785796686129e-10	1.66514533909578e-09	0.0765992947664327	30
b'31'	7322000	7336000	1164	7.12428853271652e-10	1.67839884906363e-10	1.64475352629139e-09	0.0712428853271652	26
b'31'	7336000	7350000	1308	1.30871056588108e-09	4.16005136857992e-10	1.93678670142591e-09	0.130871056588108	60
b'31'	7350000	7364000	1248	2.4085270998256e-09	1.63901831535503e-09	2.77384999398363e-09	0.24085270998256	91
b'31'	7364000	7378000	1236	8.55393150449524e-10	2.27295817971596e-10	1.74815665246347e-09	0.0855393150449524	35
b'31'	7378000	7392000	1381	1.61721961573599e-09	7.40565571933886e-10	2.14929741977451e-09	0.161721961573599	73
b'31'	7392000	7406000	1413	1.17947031390881e-09	4.15136305323813e-10	1.90693102224732e-09	0.117947031390881	53
b'31'	7406000	7420000	1011	2.88609898627983e-09	2.1557226657452e-09	3.21751257174357e-09	0.288609898627983	98
b'31'	7420000	7434000	1265	1.53616686929175e-09	6.67934617919745e-10	2.11356232851428e-09	0.153616686929175	69
b'31'	7434000	7448000	1170	1.80004326399565e-09	8.75392850814635e-10	2.30769459607795e-09	0.180004326399565	78
b'31'	7448000	7462000	1327	2.16967240216945e-09	1.37541441501163e-09	2.5818391251434e-09	0.216967240216945	88
b'31'	7462000	7476000	1531	2.49368835870094e-09	1.73378233725956e-09	2.86016766116142e-09	0.249368835870094	92
b'31'	7476000	7490000	686	1.43931160650452e-09	5.77083471780822e-10	2.02131505194187e-09	0.143931160650452	66
b'31'	7490000	7504000	1081	1.2076740767526e-09	4.28335057045097e-10	1.89041923160893e-09	0.12076740767526	54
b'31'	7504000	7518000	1370	1.12163965299424e-09	3.38264410541816e-10	1.87093491216679e-09	0.112163965299424	50
b'31'	7518000	7532000	1316	1.06875951605105e-09	3.48430784665991e-10	1.86240135163466e-09	0.106875951605105	47
b'31'	7532000	7546000	1266	1.17914777065739e-09	4.14813762072391e-10	1.9066084789959e-09	0.117914777065739	53
b'31'	7546000	7560000	1117	1.42853794719222e-09	6.02832462650468e-10	2.03723269180045e-09	0.142853794719222	65
b'31'	7560000	7574000	1425	2.85557278323547e-09	2.12519646270084e-09	3.18698636869921e-09	0.285557278323547	97
b'31'	7574000	7588000	1058	8.77330599497071e-10	1.95633459093734e-10	1.75984868033291e-09	0.0877330599497071	37
b'31'	7588000	7602000	1108	1.36450021726741e-09	5.10571264718534e-10	1.97087053788902e-09	0.136450021726741	62
b'31'	7602000	7616000	1315	2.17655782713133e-09	1.38229983997351e-09	2.58872455010528e-09	0.217655782713133	88
b'31'	7616000	7630000	1224	3.0068342294229e-09	2.27645790888827e-09	3.33824781488663e-09	0.30068342294229	100
b'31'	7630000	7644000	932	1.82989735902855e-09	1.02824192532652e-09	2.28700567134138e-09	0.182989735902855	80
b'31'	7644000	7658000	1374	2.17016417907771e-09	1.37590619191989e-09	2.58233090205166e-09	0.217016417907771	88
b'31'	7658000	7672000	1039	1.17241885131668e-09	4.0808484273168e-10	1.89987955965519e-09	0.117241885131668	52
b'31'	7672000	7686000	1178	1.13617651198976e-09	3.5280126953734e-10	1.88547177116232e-09	0.113617651198976	50
b'31'	7686000	7700000	370	1.84967142239348e-09	1.08192473672311e-09	2.27997458216425e-09	0.184967142239348	80
b'31'	7700000	7714000	1237	1.69213112204908e-09	8.57447705220842e-10	2.21870663302199e-09	0.169213112204908	75
b'31'	7714000	7728000	1254	8.94073445055441e-10	1.91654835666975e-10	1.70619946149165e-09	0.0894073445055441	38
b'31'	7728000	7742000	1255	7.57314412800371e-10	1.36269097625886e-10	1.64086981386592e-09	0.0757314412800371	28
b'31'	7742000	7756000	1281	1.73750124764656e-09	8.56885073220867e-10	2.24628629507269e-09	0.173750124764656	77
b'31'	7756000	7770000	1418	1.25227280238585e-09	4.16218362817825e-10	1.93763141669104e-09	0.125227280238585	57
b'31'	7770000	7784000	1530	2.08344566584088e-09	1.23713669016371e-09	2.51041042383441e-09	0.208344566584088	85
b'31'	7784000	7798000	1508	2.14701226949699e-09	1.28192713818954e-09	2.55802367218706e-09	0.214701226949699	87
b'31'	7798000	7812000	1165	5.70836639474036e-10	1.21181864948182e-10	1.52312906216971e-09	0.0570836639474036	18
b'31'	7812000	7826000	1394	1.65246373849103e-09	7.89734374153967e-10	2.12680863518588e-09	0.165246373849103	74
b'31'	7826000	7840000	1330	1.044109578559e-09	3.23780847173946e-10	1.83775141414262e-09	0.1044109578559	45
b'31'	7840000	7854000	1139	2.80683548368991e-09	2.07645916315528e-09	3.13824906915365e-09	0.280683548368991	96
b'31'	7854000	7868000	709	1.0773109043357e-09	2.85301174313898e-10	1.81187462529674e-09	0.10773109043357	47
b'31'	7868000	7882000	1111	1.14115086880997e-09	3.57775626357544e-10	1.89044612798252e-09	0.114115086880997	51
b'31'	7882000	7896000	673	6.63497236835611e-10	1.72944072079731e-10	1.62391820736612e-09	0.0663497236835611	23
b'31'	7896000	7910000	1382	9.50206787696629e-10	2.44047698160322e-10	1.78580341292266e-09	0.0950206787696629	40
b'31'	7910000	7924000	1131	8.14668391862358e-10	1.73618073478341e-10	1.72581583269201e-09	0.0814668391862358	32
b'31'	7924000	7938000	1311	7.70547782012797e-10	1.49502466838313e-10	1.65410318307835e-09	0.0770547782012797	30
b'31'	7938000	7952000	954	3.03802336189431e-09	2.30764704135968e-09	3.36943694735804e-09	0.303802336189431	100
b'31'	7952000	7966000	1171	1.71231895835582e-09	8.85318501351476e-10	2.23688061913101e-09	0.171231895835582	76
b'31'	7966000	7980000	1194	1.01257700027943e-09	3.02237278513829e-10	1.86097032809193e-09	0.101257700027943	43
b'31'	7980000	7994000	906	8.11058489187973e-10	1.70008170803955e-10	1.72220593001762e-09	0.0811058489187973	32
b'31'	7994000	8008000	929	1.23827078969714e-09	3.82032252680145e-10	1.9194742222481e-09	0.123827078969714	56
b'31'	8008000	8022000	843	7.13268289598162e-10	1.32921593898211e-10	1.64265779939431e-09	0.0713268289598162	26
b'31'	8022000	8036000	1229	2.20414373605723e-09	1.44785695008273e-09	2.59254350396051e-09	0.220414373605723	88
b'31'	8036000	8050000	1132	2.20448753631193e-09	1.44820075033743e-09	2.59288730421521e-09	0.220448753631193	88
b'31'	8050000	8064000	1196	6.95540076944054e-10	1.50951108578764e-10	1.62786474996379e-09	0.0695540076944054	25
b'31'	8064000	8078000	1122	1.77627715770724e-09	8.69368823165809e-10	2.24563308960525e-09	0.177627715770724	78
b'31'	8078000	8092000	1072	1.57979867451701e-09	6.71087647258255e-10	2.14818246455089e-09	0.157979867451701	72
b'31'	8092000	8106000	1040	4.01030881588853e-10	4.46405226978403e-11	1.34572894580911e-09	0.0401030881588852	9
b'31'	8106000	8120000	1266	7.39916397858745e-10	1.59569702158794e-10	1.6693059076549e-09	0.0739916397858745	27
b'31'	8120000	8134000	996	1.26385271690492e-09	4.27798277336898e-10	1.94921133121011e-09	0.126385271690492	58
b'31'	8134000	8148000	1114	1.70082198477599e-09	8.73821527771641e-10	2.22538364555118e-09	0.170082198477599	75
b'31'	8148000	8162000	778	1.76960799098039e-09	8.62699656438952e-10	2.23896392287839e-09	0.176960799098039	78
b'31'	8162000	8176000	1110	1.19152946108758e-09	4.27195452502577e-10	1.91899016942609e-09	0.119152946108758	54
b'31'	8176000	8190000	1282	1.22094035943171e-09	4.41601339724209e-10	1.90368551428805e-09	0.122094035943171	55
b'31'	8190000	8204000	1248	2.12145817553197e-09	1.31192809922529e-09	2.51478324804386e-09	0.212145817553197	86
b'31'	8204000	8218000	1018	2.8311160153342e-09	2.10073969479957e-09	3.16252960079794e-09	0.28311160153342	96
b'31'	8218000	8232000	734	1.35597495031797e-09	5.02045997769098e-10	1.96234527093958e-09	0.135597495031797	62
b'31'	8232000	8246000	1016	1.5088502413851e-09	6.82985233060281e-10	2.07031179641156e-09	0.15088502413851	68
b'31'	8246000	8260000	1075	2.82675008104724e-09	2.0963737605126e-09	3.15816366651097e-09	0.282675008104724	96
b'31'	8260000	8274000	1041	1.98744000012364e-09	1.17873341786769e-09	2.42770496349866e-09	0.198744000012364	83
b'31'	8274000	8288000	1281	1.6917525829168e-09	8.57069166088561e-10	2.21832809388971e-09	0.16917525829168	75
b'31'	8288000	8302000	647	2.20663023227452e-09	1.45034344630002e-09	2.5950300001778e-09	0.220663023227452	88
b'31'	8302000	8316000	757	1.98634928908074e-09	1.17764270682479e-09	2.42661425245576e-09	0.198634928908074	83
b'31'	8316000	8330000	1252	1.5820873172787e-09	7.09234703480711e-10	2.11510873317254e-09	0.15820873172787	72
b'31'	8330000	8344000	950	2.23502681086781e-09	1.40372817538366e-09	2.60378140994606e-09	0.223502681086781	89
b'31'	8344000	8358000	1058	2.26608138899135e-09	1.42834698492248e-09	2.66296825125526e-09	0.226608138899135	89
b'31'	8358000	8372000	845	1.56040398906994e-09	6.51692961811187e-10	2.12878777910382e-09	0.156040398906994	70
b'31'	8372000	8386000	670	7.32766817873685e-10	1.52420122173733e-10	1.66215632766984e-09	0.0732766817873685	27
b'31'	8386000	8400000	941	1.03859219003394e-09	3.18263458648887e-10	1.83223402561756e-09	0.103859219003394	45
b'31'	8400000	8414000	985	1.60099381433858e-09	7.28141200540592e-10	2.13401523023243e-09	0.160099381433858	73
b'31'	8414000	8428000	647	6.63272156819629e-10	1.72718992063749e-10	1.62369312735014e-09	0.0663272156819629	23
b'31'	8428000	8442000	64	1.10162148439986e-09	3.69494503137736e-10	1.86506965019685e-09	0.110162148439986	49
b'31'	8456000	8470000	431	2.66488164151796e-10	0	1.23006517677663e-09	0.0266488164151796	5
b'31'	8470000	8484000	810	6.41973342914632e-10	1.06502597392784e-10	1.53002551637907e-09	0.0641973342914632	21
b'31'	8484000	8498000	1016	2.84072193799146e-09	2.11034561745683e-09	3.17213552345520e-09	0.284072193799146	97
b'31'	8498000	8512000	1048	1.30158956946315e-09	4.08884140440063e-10	1.92966570500798e-09	0.130158956946315	60
b'31'	8512000	8526000	1178	1.07585615232242e-09	3.43729171060295e-10	1.83930431811941e-09	0.107585615232242	47
b'31'	8526000	8540000	770	8.49129857787007e-10	1.67432717383671e-10	1.73164793862284e-09	0.0849129857787007	34
b'31'	8540000	8554000	971	8.56416900686076e-10	2.28319568208148e-10	1.74918040270002e-09	0.0856416900686076	35
b'31'	8554000	8568000	1191	1.61916893028538e-09	7.42514886483278e-10	2.1512467343239e-09	0.161916893028538	73
b'31'	8568000	8582000	968	1.58106553574468e-09	7.0821292194669e-10	2.11408695163852e-09	0.158106553574468	72
b'31'	8582000	8596000	1151	1.45261131351616e-09	5.90383178792467e-10	2.03461475895352e-09	0.145261131351616	67
b'31'	8596000	8610000	1057	1.25855413471404e-09	4.2249969514602e-10	1.94391274901923e-09	0.125855413471404	58
b'31'	8610000	8624000	1144	6.11474618669678e-10	9.42970734357287e-11	1.56477422459106e-09	0.0611474618669678	21
b'31'	8624000	8638000	1174	1.42285283268758e-09	5.9714734814583e-10	2.03154757729581e-09	0.142285283268758	64
b'31'	8638000	8652000	967	1.10300126452108e-09	3.70874283258957e-10	1.86644943031807e-09	0.110300126452108	49
b'31'	8652000	8666000	820	2.55776532225743e-09	1.81223590905327e-09	2.91490606146188e-09	0.255776532225743	93
b'31'	8666000	8680000	900	2.83476768440660e-09	2.10439136387196e-09	3.16618126987033e-09	0.283476768440659	96
b'31'	8680000	8694000	1079	2.84504878023604e-09	2.16156620414452e-09	3.19291321749169e-09	0.284504878023604	97
b'31'	8694000	8708000	1214	8.53628196170087e-10	2.25530863692159e-10	1.74639169818404e-09	0.0853628196170087	35
b'31'	8708000	8722000	736	2.83057813589832e-09	2.10020181536368e-09	3.16199172136205e-09	0.283057813589832	96
b'31'	8722000	8736000	686	7.66702282962073e-10	1.45656967787589e-10	1.65025768402762e-09	0.0766702282962073	30
b'31'	8736000	8750000	867	5.42339246688879e-10	9.26844721630248e-11	1.49463166938456e-09	0.0542339246688879	16
b'31'	8750000	8764000	889	1.18619323057582e-09	4.21859221990824e-10	1.91365393891434e-09	0.118619323057582	53
b'31'	8764000	8778000	607	8.69950855757847e-10	1.8825371535451e-10	1.75246893659368e-09	0.0869950855757847	37
b'31'	8778000	8792000	934	1.14058100418802e-09	3.57205761735593e-10	1.88987626336057e-09	0.114058100418802	51
b'31'	8792000	8806000	1211	6.40180548869088e-11	0	8.25652935051139e-10	0.00640180548869088	1
b'31'	8806000	8820000	1294	1.43444684286858e-09	5.72218708144883e-10	2.01645028830593e-09	0.143444684286858	65
b'31'	8820000	8834000	1065	1.70021868959143e-09	8.73218232587086e-10	2.22478035036662e-09	0.170021868959143	75
b'31'	8834000	8848000	560	5.70545072137125e-10	1.20890297611271e-10	1.5228374948328e-09	0.0570545072137125	18
